"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1201139";"MEGESTROL ACETATE";"4.0";"384.52";"0";"4.58";"MEGESTROL ACETATE";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"20.08";"0.38";"3.14";"12.78";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"";"0.019"
"CHEMBL128";"SUMATRIPTAN";"4.0";"295.41";"0";"1.32";"SUMATRIPTAN";"CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL865";"VALDECOXIB";"4.0";"314.37";"0";"2.96";"VALDECOXIB";"Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL434";"ISOPROTERENOL";"4.0";"211.26";"0";"1.13";"ISOPRENALINE";"CC(C)NCC(O)c1ccc(O)c(O)c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL1760";"TERBUTALINE";"4.0";"225.29";"0";"1.52";"TERBUTALINE";"CC(C)(C)NCC(O)c1cc(O)cc(O)c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL312399";"";"None";"380.51";"1";"5.31";"32";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)CCC1CC1";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"23.19";"0.43";"3.51";"23.19";"0";"CHEMBL683497";"Compound was tested for inhibitory activity towards human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137074";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"1.5"
"CHEMBL426262";"";"None";"326.46";"1";"5.03";"9";"CC12CCC(=O)C=C1CCCC2C(O)c1csc2ccccc12";"IC50";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"20.78";"0.40";"1.75";"18.18";"0";"CHEMBL832826";"Binding affinity for recombinant human glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"165.0"
"CHEMBL4211936";"";"None";"560.58";"2";"6.07";"6";"COc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](Cc2ccccc2)NC(=O)C(C)(F)F)cn1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"13.37";"0.25";"1.42";"9.58";"0";"CHEMBL4194561";"Displacement of fluormone RED from human full length glucocorticoid receptor after 4 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190372";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"32.0"
"CHEMBL1276308";"MIFEPRISTONE";"4.0";"429.60";"1";"5.41";"5";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"20.95";"0.38";"3.59";"22.20";"1";"CHEMBL5611023";"Antagonist activity at human glucocorticoid receptor transfected in CHO cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of agonist-induced response incubated for 22 to 24 hrs by luciferase detection reagent based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5608237";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME_Lower = 22.0 hrs | TIME_Upper = 24.0 hrs";"ANTAGONIST";"";"1.0"
"CHEMBL5613136";"";"None";"374.53";"1";"5.59";"29";"Cc1ncccc1Nc1ccc2c(c1)CCC1=C3C[C@H](O)C[C@]3(C)CC[C@]12C";"IC50";"'='";"672.0";"nM";"6.17";"";"";"UO_0000065";"16.48";"0.30";"0.58";"13.67";"0";"CHEMBL5611026";"Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5608237";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 22.0 hr";"ANTAGONIST";"";"672.0"
"CHEMBL5612444";"";"None";"374.53";"1";"5.59";"32";"Cc1ccncc1Nc1ccc2c(c1)CCC1=C3C[C@@H](O)C[C@]3(C)CC[C@]12C";"IC50";"'='";"1452.0";"nM";"5.84";"";"";"UO_0000065";"15.59";"0.28";"0.25";"12.93";"0";"CHEMBL5611026";"Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5608237";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 22.0 hr";"ANTAGONIST";"";"1452.0"
"CHEMBL5612373";"";"None";"465.64";"1";"6.52";"40";"Cc1cnc(Nc2ccc3c(c2)CCC2=C4C[C@H](O)C[C@]4(C)CC[C@]23Cc2ccccc2)c(C)n1";"IC50";"'='";"608.0";"nM";"6.22";"";"";"UO_0000065";"13.35";"0.24";"-0.30";"10.71";"0";"CHEMBL5611026";"Antagonist activity at human glucocorticoid receptor transfected in HEK293 cells cotransfected with genetic response element-luciferase reporter gene assessed as inhibition of dexamethasone-induced response incubated for 22 hrs by luciferase detection reagent based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5608237";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 22.0 hr";"ANTAGONIST";"";"608.0"
"CHEMBL3421891";"";"None";"470.57";"1";"5.19";"45";"CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CC(=O)c1cc(OC(=O)c3ccccc3)ccc12";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"18.64";"0.34";"3.58";"10.46";"0";"CHEMBL3424571";"Binding affinity to human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421549";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"1.7"
"CHEMBL3421887";"";"None";"366.46";"0";"3.68";"40";"CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CC(=O)c1cc(O)ccc12";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"23.47";"0.44";"4.92";"11.06";"0";"CHEMBL3424571";"Binding affinity to human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421549";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"2.5"
"CHEMBL3421878";"";"None";"353.46";"0";"3.43";"24";"CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccncc3)C[C@H]1CCc1cc(O)ccc12";"IC50";"'='";"9.1";"nM";"8.04";"";"";"UO_0000065";"22.75";"0.42";"4.61";"10.93";"0";"CHEMBL3424571";"Binding affinity to human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421549";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"9.1"
"CHEMBL3421876";"";"None";"353.46";"0";"3.43";"22";"CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccn3)C[C@H]1CCc1cc(O)ccc12";"IC50";"'='";"167.0";"nM";"6.78";"";"";"UO_0000065";"19.17";"0.36";"3.35";"9.21";"0";"CHEMBL3424578";"Transrepression activity at glucocorticoid receptor in human whole blood assessed as repression of IL-1-induced TNF-alpha production after 4 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421549";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"167.0"
"CHEMBL3421890";"";"None";"364.49";"0";"4.51";"42";"CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1C=C(C)c1cc(O)ccc12";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"20.21";"0.37";"2.86";"12.14";"0";"CHEMBL3424578";"Transrepression activity at glucocorticoid receptor in human whole blood assessed as repression of IL-1-induced TNF-alpha production after 4 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3421549";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"43.0"
"CHEMBL186254";"";"None";"412.66";"1";"7.31";"10";"CCCCCCCCCC[C@H]1C[C@@]2(C)C(CC[C@@H]2O)C2CCC3=CC(=O)CCC3=C21";"IC50";"'='";"1812.0";"nM";"5.74";"";"";"UO_0000065";"13.91";"0.26";"-1.57";"15.39";"0";"CHEMBL827972";"Inhibition of CHO-K1 cells expressing glucocorticoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137214";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307512";"";"";"";"1812.0"
"CHEMBL295475";"";"None";"401.55";"1";"7.15";"19";"C=C1CCCCC1C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658536";"Inhibition of transcriptional repression in CV-1 cells expressing glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308033";"";"";"";"320.0"
"CHEMBL362988";"";"None";"368.45";"0";"4.66";"36";"C[C@@H]1C[C@H](C)O[C@@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"23.09";"0.43";"3.85";"23.45";"0";"CHEMBL833544";"Inhibition of human glucocorticoid receptor alpha isoform ";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139605";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"3.1"
"CHEMBL844";"BRIMONIDINE";"4.0";"292.14";"0";"1.76";"BRIMONIDINE";"Brc1c(NC2=NCCN2)ccc2nccnc12";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL75435";"DEXKETOPROFEN";"4.0";"254.29";"0";"3.11";"DEXKETOPROFEN";"C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL108";"CARBAMAZEPINE";"4.0";"236.27";"0";"3.39";"CARBAMAZEPINE";"NC(=O)N1c2ccccc2C=Cc2ccccc21";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL100219";"";"None";"476.41";"1";"7.52";"15";"COc1cccc2c1-c1ccc3c(c1C(c1cc(C)cc(Br)c1)O2)C(C)=CC(C)(C)N3";"IC50";"'='";"314.0";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL666796";"Glucocorticoid-induced aromatase activity in human skin fibroblasts";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134574";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"314.0"
"CHEMBL3126935";"";"None";"471.50";"1";"6.28";"27";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nc(-c3ccccc3)ncc2[nH]1)C(F)(F)F";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"17.17";"0.33";"1.82";"13.10";"0";"CHEMBL3132583";"Transrepression activity at glucocorticoid receptor in human fibroblasts assessed as inhibition of IL-1-induced IL-6 production after 18 to 24 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124926";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"8.0"
"CHEMBL3126952";"";"None";"471.50";"1";"6.28";"20";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(-c3ccccc3)nnc2[nH]1)C(F)(F)F";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"17.44";"0.33";"1.94";"13.30";"0";"CHEMBL3132583";"Transrepression activity at glucocorticoid receptor in human fibroblasts assessed as inhibition of IL-1-induced IL-6 production after 18 to 24 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124926";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"6.0"
"CHEMBL3234863";"";"None";"479.54";"1";"5.33";"13i";"C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nnc(C3(c4ccccc4)CC3)o2)C1=O";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3241720";"Inhibition of glucocorticoid receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232811";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"5.0"
"CHEMBL1393";"SPIRONOLACTONE";"4.0";"416.58";"0";"4.85";"Spironolactone";"CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"12.93";"0.25";"0.54";"8.91";"0";"CHEMBL2411353";"Antagonist activity at glucocorticoid receptor (unknown origin) by NH Pro assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407028";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"4.1"
"CHEMBL18797";"SULINDAC SULFIDE";"-1.0";"340.42";"1";"5.35";"SULINDAC SULFIDE";"CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL38";"TRETINOIN";"4.0";"300.44";"1";"5.60";"TRETINOIN";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL1255834";"BW-723C86";"None";"286.40";"0";"3.70";"BW-723C86";"CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL3959591";"";"None";"493.48";"1";"5.11";"7d";"C[C@H](NS(=O)(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"15.06";"0.30";"2.32";"10.15";"0";"CHEMBL3868161";"Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ChaGo-K-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308489";"";"";"";"37.0"
"CHEMBL3933196";"";"None";"467.57";"1";"5.00";"7b";"CCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"16.87";"0.33";"2.89";"10.77";"0";"CHEMBL3868161";"Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ChaGo-K-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308489";"";"";"";"13.0"
"CHEMBL3914142";"";"None";"465.55";"0";"4.76";"7a";"C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1";"IC50";"'='";"0.91";"nM";"9.04";"";"";"UO_0000065";"19.42";"0.37";"4.28";"12.35";"0";"CHEMBL3868161";"Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ChaGo-K-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308489";"";"";"";"0.91"
"CHEMBL3935790";"";"None";"475.56";"1";"5.84";"8i";"COc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(C)(C)C)cc1";"IC50";"'='";"0.25";"nM";"9.60";"";"";"UO_0000065";"20.19";"0.37";"3.76";"14.69";"0";"CHEMBL3868161";"Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ChaGo-K-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308489";"";"";"";"0.25"
"CHEMBL384467";"DEXAMETHASONE";"4.0";"392.47";"0";"1.90";"dexamethasone";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"21.37";"0.41";"6.49";"8.84";"1";"CHEMBL2395265";"Displacement of [3H]Dexamethasone from glucocorticoid receptor in human HeLaS3 cells after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390918";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3886002";"";"";"";"4.1"
"CHEMBL3261411";"";"None";"450.57";"0";"3.52";"34";"Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2cncnc2)c(C)c1";"IC50";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"18.37";"0.35";"4.76";"8.13";"0";"CHEMBL3266131";"Binding affinity to human glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259563";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"5.3"
